PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"30266815","Genome-Informed Targeted Therapy for Osteosarcoma","Sayles LC, Breese MR, Koehne AL, Leung SG, Lee AG, Liu HY, Spillinger A, Shah AT, Tanasa B, Straessler K, Hazard FK, Spunt SL, Marina N, Kim GE, Cho SJ, Avedian RS, Mohler DG, Kim MO, DuBois SG, Hawkins DS, Sweet-Cordero EA.","Cancer Discov. 2019 Jan;9(1):46-63. doi: 10.1158/2159-8290.CD-17-1152. Epub 2018 Sep 28.","Sayles LC","Cancer Discov","2019","2018/09/30","PMC7134333","NIHMS1508666","10.1158/2159-8290.CD-17-1152"
"29676229","Viral Induced Oxidative and Inflammatory Response in Alzheimer's Disease Pathogenesis with Identification of Potential Drug Candidates: A Systematic Review using Systems Biology Approach","Talwar P, Gupta R, Kushwaha S, Agarwal R, Saso L, Kukreti S, Kukreti R.","Curr Neuropharmacol. 2019;17(4):352-365. doi: 10.2174/1570159X16666180419124508.","Talwar P","Curr Neuropharmacol","2019","2018/04/21","PMC6482477","","10.2174/1570159X16666180419124508"
"30567313","Drug Repurposing for Japanese Encephalitis Virus Infection by Systems Biology Methods","Lv BM, Tong XY, Quan Y, Liu MY, Zhang QY, Song YF, Zhang HY.","Molecules. 2018 Dec 18;23(12):3346. doi: 10.3390/molecules23123346.","Lv BM","Molecules","2018","2018/12/21","PMC6320907","","10.3390/molecules23123346"
"30272356","Survival analysis of genome-wide profiles coupled with Connectivity Map database mining to identify potential therapeutic targets for cholangiocarcinoma","Lin P, Zhong XZ, Wang XD, Li JJ, Zhao RQ, He Y, Jiang YQ, Huang XW, Chen G, He Y, Yang H.","Oncol Rep. 2018 Dec;40(6):3189-3198. doi: 10.3892/or.2018.6710. Epub 2018 Sep 18.","Lin P","Oncol Rep","2018","2018/10/02","PMC6196639","","10.3892/or.2018.6710"
"30375513","Network integration of multi-tumour omics data suggests novel targeting strategies","do Valle ÍF, Menichetti G, Simonetti G, Bruno S, Zironi I, Durso DF, Mombach JCM, Martinelli G, Castellani G, Remondini D.","Nat Commun. 2018 Oct 30;9(1):4514. doi: 10.1038/s41467-018-06992-7.","do Valle ÍF","Nat Commun","2018","2018/10/31","PMC6207774","","10.1038/s41467-018-06992-7"
"30373609","SwissMTB: establishing comprehensive molecular cancer diagnostics in Swiss clinics","Singer F, Irmisch A, Toussaint NC, Grob L, Singer J, Thurnherr T, Beerenwinkel N, Levesque MP, Dummer R, Quagliata L, Rothschild SI, Wicki A, Beisel C, Stekhoven DJ.","BMC Med Inform Decis Mak. 2018 Oct 29;18(1):89. doi: 10.1186/s12911-018-0680-0.","Singer F","BMC Med Inform Decis Mak","2018","2018/10/31","PMC6206832","","10.1186/s12911-018-0680-0"
"30341300","Mutational interactions define novel cancer subgroups","Kuipers J, Thurnherr T, Moffa G, Suter P, Behr J, Goosen R, Christofori G, Beerenwinkel N.","Nat Commun. 2018 Oct 19;9(1):4353. doi: 10.1038/s41467-018-06867-x.","Kuipers J","Nat Commun","2018","2018/10/21","PMC6195543","","10.1038/s41467-018-06867-x"
"30297836","Haplosaurus computes protein haplotypes for use in precision drug design","Spooner W, McLaren W, Slidel T, Finch DK, Butler R, Campbell J, Eghobamien L, Rider D, Kiefer CM, Robinson MJ, Hardman C, Cunningham F, Vaughan T, Flicek P, Huntington CC.","Nat Commun. 2018 Oct 8;9(1):4128. doi: 10.1038/s41467-018-06542-1.","Spooner W","Nat Commun","2018","2018/10/10","PMC6175845","","10.1038/s41467-018-06542-1"
"30370044","Potential Therapeutic Drugs for Parkinson's Disease Based on Data Mining and Bioinformatics Analysis","Xu C, Chen J, Xu X, Zhang Y, Li J.","Parkinsons Dis. 2018 Oct 2;2018:3464578. doi: 10.1155/2018/3464578. eCollection 2018.","Xu C","Parkinsons Dis","2018","2018/10/30","PMC6189653","","10.1155/2018/3464578"
"30262818","Pharmacogenomic landscape of patient-derived tumor cells informs precision oncology therapy","Lee JK, Liu Z, Sa JK, Shin S, Wang J, Bordyuh M, Cho HJ, Elliott O, Chu T, Choi SW, Rosenbloom DIS, Lee IH, Shin YJ, Kang HJ, Kim D, Kim SY, Sim MH, Kim J, Lee T, Seo YJ, Shin H, Lee M, Kim SH, Kwon YJ, Oh JW, Song M, Kim M, Kong DS, Choi JW, Seol HJ, Lee JI, Kim ST, Park JO, Kim KM, Song SY, Lee JW, Kim HC, Lee JE, Choi MG, Seo SW, Shim YM, Zo JI, Jeong BC, Yoon Y, Ryu GH, Kim NKD, Bae JS, Park WY, Lee J, Verhaak RGW, Iavarone A, Lee J, Rabadan R, Nam DH.","Nat Genet. 2018 Oct;50(10):1399-1411. doi: 10.1038/s41588-018-0209-6. Epub 2018 Sep 27.","Lee JK","Nat Genet","2018","2018/09/29","PMC8514738","NIHMS1740316","10.1038/s41588-018-0209-6"
"29514301","Genomic Amplifications and Distal 6q Loss: Novel Markers for Poor Survival in High-risk Neuroblastoma Patients","Depuydt P, Boeva V, Hocking TD, Cannoodt R, Ambros IM, Ambros PF, Asgharzadeh S, Attiyeh EF, Combaret V, Defferrari R, Fischer M, Hero B, Hogarty MD, Irwin MS, Koster J, Kreissman S, Ladenstein R, Lapouble E, Laureys G, London WB, Mazzocco K, Nakagawara A, Noguera R, Ohira M, Park JR, Pötschger U, Theissen J, Tonini GP, Valteau-Couanet D, Varesio L, Versteeg R, Speleman F, Maris JM, Schleiermacher G, De Preter K.","J Natl Cancer Inst. 2018 Oct 1;110(10):1084-1093. doi: 10.1093/jnci/djy022.","Depuydt P","J Natl Cancer Inst","2018","2018/03/08","PMC6186524","","10.1093/jnci/djy022"
"30319692","Network, Transcriptomic and Genomic Features Differentiate Genes Relevant for Drug Response","Piñero J, Gonzalez-Perez A, Guney E, Aguirre-Plans J, Sanz F, Oliva B, Furlong LI.","Front Genet. 2018 Sep 25;9:412. doi: 10.3389/fgene.2018.00412. eCollection 2018.","Piñero J","Front Genet","2018","2018/10/16","PMC6168038","","10.3389/fgene.2018.00412"
"30255785","Deep learning-based transcriptome data classification for drug-target interaction prediction","Xie L, He S, Song X, Bo X, Zhang Z.","BMC Genomics. 2018 Sep 24;19(Suppl 7):667. doi: 10.1186/s12864-018-5031-0.","Xie L","BMC Genomics","2018","2018/09/27","PMC6156897","","10.1186/s12864-018-5031-0"
"30202008","Contribution of allelic imbalance to colorectal cancer","Palin K, Pitkänen E, Turunen M, Sahu B, Pihlajamaa P, Kivioja T, Kaasinen E, Välimäki N, Hänninen UA, Cajuso T, Aavikko M, Tuupanen S, Kilpivaara O, van den Berg L, Kondelin J, Tanskanen T, Katainen R, Grau M, Rauanheimo H, Plaketti RM, Taira A, Sulo P, Hartonen T, Dave K, Schmierer B, Botla S, Sokolova M, Vähärautio A, Gladysz K, Ongen H, Dermitzakis E, Bramsen JB, Ørntoft TF, Andersen CL, Ristimäki A, Lepistö A, Renkonen-Sinisalo L, Mecklin JP, Taipale J, Aaltonen LA.","Nat Commun. 2018 Sep 10;9(1):3664. doi: 10.1038/s41467-018-06132-1.","Palin K","Nat Commun","2018","2018/09/12","PMC6131244","","10.1038/s41467-018-06132-1"
"30181556","The prognostic effects of somatic mutations in ER-positive breast cancer","Griffith OL, Spies NC, Anurag M, Griffith M, Luo J, Tu D, Yeo B, Kunisaki J, Miller CA, Krysiak K, Hundal J, Ainscough BJ, Skidmore ZL, Campbell K, Kumar R, Fronick C, Cook L, Snider JE, Davies S, Kavuri SM, Chang EC, Magrini V, Larson DE, Fulton RS, Liu S, Leung S, Voduc D, Bose R, Dowsett M, Wilson RK, Nielsen TO, Mardis ER, Ellis MJ.","Nat Commun. 2018 Sep 4;9(1):3476. doi: 10.1038/s41467-018-05914-x.","Griffith OL","Nat Commun","2018","2018/09/06","PMC6123466","","10.1038/s41467-018-05914-x"
"30176882","Genomic case report of a low grade bladder tumor metastasis to lung","Van Every MJ, Dancik G, Paramesh V, Gurda GT, Meier DR, Cash SE, Richmond CS, Guin S.","BMC Urol. 2018 Sep 3;18(1):74. doi: 10.1186/s12894-018-0386-8.","Van Every MJ","BMC Urol","2018","2018/09/05","PMC6122771","","10.1186/s12894-018-0386-8"
"30061737","Biobank-driven genomic discovery yields new insight into atrial fibrillation biology","Nielsen JB, Thorolfsdottir RB, Fritsche LG, Zhou W, Skov MW, Graham SE, Herron TJ, McCarthy S, Schmidt EM, Sveinbjornsson G, Surakka I, Mathis MR, Yamazaki M, Crawford RD, Gabrielsen ME, Skogholt AH, Holmen OL, Lin M, Wolford BN, Dey R, Dalen H, Sulem P, Chung JH, Backman JD, Arnar DO, Thorsteinsdottir U, Baras A, O'Dushlaine C, Holst AG, Wen X, Hornsby W, Dewey FE, Boehnke M, Kheterpal S, Mukherjee B, Lee S, Kang HM, Holm H, Kitzman J, Shavit JA, Jalife J, Brummett CM, Teslovich TM, Carey DJ, Gudbjartsson DF, Stefansson K, Abecasis GR, Hveem K, Willer CJ.","Nat Genet. 2018 Sep;50(9):1234-1239. doi: 10.1038/s41588-018-0171-3. Epub 2018 Jul 30.","Nielsen JB","Nat Genet","2018","2018/08/01","PMC6530775","NIHMS1010942","10.1038/s41588-018-0171-3"
"30150711","Systematic analysis reveals molecular characteristics of ERG-negative prostate cancer","Xiao Q, Sun Y, Dobi A, Srivastava S, Wang W, Srivastava S, Ji Y, Hou J, Zhao GP, Li Y, Li H.","Sci Rep. 2018 Aug 27;8(1):12868. doi: 10.1038/s41598-018-30325-9.","Xiao Q","Sci Rep","2018","2018/08/29","PMC6110738","","10.1038/s41598-018-30325-9"
"30128806","Probing the chemical-biological relationship space with the Drug Target Explorer","Allaway RJ, La Rosa S, Guinney J, Gosline SJC.","J Cheminform. 2018 Aug 20;10(1):41. doi: 10.1186/s13321-018-0297-4.","Allaway RJ","J Cheminform","2018","2018/08/22","PMC6102167","","10.1186/s13321-018-0297-4"
"30190792","RNA based individualized drug selection in breast cancer patients without patient-matched normal tissue","Forster M, Mark A, Egberts F, Rosati E, Rodriguez E, Stanulla M, Bauerschlag D, Schem C, Maass N, Amallraja A, Murphy KK, Prouse BR, Sulaiman RA, Young BM, Mathiak M, Hemmrich-Stanisak G, Ellinghaus D, Weidinger S, Rosenstiel P, Arnold N, Leyland-Jones B, Williams CB, Franke A, Meißner T.","Oncotarget. 2018 Aug 17;9(64):32362-32372. doi: 10.18632/oncotarget.25981. eCollection 2018 Aug 17.","Forster M","Oncotarget","2018","2018/09/08","PMC6122351","","10.18632/oncotarget.25981"
"32913998","Personalized Clinical Decision Making Through Implementation of a Molecular Tumor Board: A German Single-Center Experience","Hoefflin R, Geißler AL, Fritsch R, Claus R, Wehrle J, Metzger P, Reiser M, Mehmed L, Fauth L, Heiland DH, Erbes T, Stock F, Csanadi A, Miething C, Weddeling B, Meiss F, von Bubnoff D, Dierks C, Ge I, Brass V, Heeg S, Schäfer H, Boeker M, Rawluk J, Botzenhart EM, Kayser G, Hettmer S, Busch H, Peters C, Werner M, Duyster J, Brummer T, Boerries M, Lassmann S, von Bubnoff N.","JCO Precis Oncol. 2018 Aug 16;2:PO.18.00105. doi: 10.1200/PO.18.00105. eCollection 2018.","Hoefflin R","JCO Precis Oncol","2018","2020/09/11","PMC7446498","","10.1200/PO.18.00105"
"30158869","Pathway-Based Drug Repositioning for Breast Cancer Molecular Subtypes","Mejía-Pedroza RA, Espinal-Enríquez J, Hernández-Lemus E.","Front Pharmacol. 2018 Aug 15;9:905. doi: 10.3389/fphar.2018.00905. eCollection 2018.","Mejía-Pedroza RA","Front Pharmacol","2018","2018/08/31","PMC6104565","","10.3389/fphar.2018.00905"
"30354342","Druggability of Coronary Artery Disease Risk Loci","Tragante V, Hemerich D, Alshabeeb M, Brænne I, Lempiäinen H, Patel RS, den Ruijter HM, Barnes MR, Moore JH, Schunkert H, Erdmann J, Asselbergs FW.","Circ Genom Precis Med. 2018 Aug;11(8):e001977. doi: 10.1161/CIRCGEN.117.001977.","Tragante V","Circ Genom Precis Med","2018","2018/10/26","PMC6205215","NIHMS976601","10.1161/CIRCGEN.117.001977"
"29970450","Immune signatures correlate with L1 retrotransposition in gastrointestinal cancers","Jung H, Choi JK, Lee EA.","Genome Res. 2018 Aug;28(8):1136-1146. doi: 10.1101/gr.231837.117. Epub 2018 Jul 3.","Jung H","Genome Res","2018","2018/07/05","PMC6071633","","10.1101/gr.231837.117"
"29476419","Text mining-based in silico drug discovery in oral mucositis caused by high-dose cancer therapy","Kirk J, Shah N, Noll B, Stevens CB, Lawler M, Mougeot FB, Mougeot JC.","Support Care Cancer. 2018 Aug;26(8):2695-2705. doi: 10.1007/s00520-018-4096-2. Epub 2018 Feb 23.","Kirk J","Support Care Cancer","2018","2018/02/25","","","10.1007/s00520-018-4096-2"
"30053901","Integrative omics analyses broaden treatment targets in human cancer","Sengupta S, Sun SQ, Huang KL, Oh C, Bailey MH, Varghese R, Wyczalkowski MA, Ning J, Tripathi P, McMichael JF, Johnson KJ, Kandoth C, Welch J, Ma C, Wendl MC, Payne SH, Fenyö D, Townsend RR, Dipersio JF, Chen F, Ding L.","Genome Med. 2018 Jul 27;10(1):60. doi: 10.1186/s13073-018-0564-z.","Sengupta S","Genome Med","2018","2018/07/29","PMC6064051","","10.1186/s13073-018-0564-z"
"30040819","FusionPathway: Prediction of pathways and therapeutic targets associated with gene fusions in cancer","Wu CC, Beird HC, Zhang J, Futreal PA.","PLoS Comput Biol. 2018 Jul 24;14(7):e1006266. doi: 10.1371/journal.pcbi.1006266. eCollection 2018 Jul.","Wu CC","PLoS Comput Biol","2018","2018/07/25","PMC6075785","","10.1371/journal.pcbi.1006266"
"30042785","Network Rewiring in Cancer: Applications to Melanoma Cell Lines and the Cancer Genome Atlas Patients","Ding KF, Finlay D, Yin H, Hendricks WPD, Sereduk C, Kiefer J, Sekulic A, LoRusso PM, Vuori K, Trent JM, Schork NJ.","Front Genet. 2018 Jul 10;9:228. doi: 10.3389/fgene.2018.00228. eCollection 2018.","Ding KF","Front Genet","2018","2018/07/26","PMC6048451","","10.3389/fgene.2018.00228"
"29978151","Unveiling ""Musica Universalis"" of the Cell: A Brief History of Biological 12-Hour Rhythms","Zhu B, Dacso CC, O'Malley BW.","J Endocr Soc. 2018 Jun 6;2(7):727-752. doi: 10.1210/js.2018-00113. eCollection 2018 Jul 1.","Zhu B","J Endocr Soc","2018","2018/07/07","PMC6025213","","10.1210/js.2018-00113"
"29654067","Clinical Next-Generation Sequencing for Precision Oncology in Rare Cancers","Groisberg R, Hong DS, Roszik J, Janku F, Tsimberidou AM, Javle M, Meric-Bernstam F, Subbiah V.","Mol Cancer Ther. 2018 Jul;17(7):1595-1601. doi: 10.1158/1535-7163.MCT-17-1107. Epub 2018 Apr 13.","Groisberg R","Mol Cancer Ther","2018","2018/04/15","PMC6310221","NIHMS960977","10.1158/1535-7163.MCT-17-1107"
"29561359","Comparative transcriptome profiling of the human and mouse dorsal root ganglia: an RNA-seq-based resource for pain and sensory neuroscience research","Ray P, Torck A, Quigley L, Wangzhou A, Neiman M, Rao C, Lam T, Kim JY, Kim TH, Zhang MQ, Dussor G, Price TJ.","Pain. 2018 Jul;159(7):1325-1345. doi: 10.1097/j.pain.0000000000001217.","Ray P","Pain","2018","2018/03/22","PMC6008200","NIHMS950896","10.1097/j.pain.0000000000001217"
"29495895","Revisiting Antipsychotic Drug Actions Through Gene Networks Associated With Schizophrenia","Kauppi K, Rosenthal SB, Lo MT, Sanyal N, Jiang M, Abagyan R, McEvoy LK, Andreassen OA, Chen CH.","Am J Psychiatry. 2018 Jul 1;175(7):674-682. doi: 10.1176/appi.ajp.2017.17040410. Epub 2018 Mar 2.","Kauppi K","Am J Psychiatry","2018","2018/03/03","PMC6028303","NIHMS941317","10.1176/appi.ajp.2017.17040410"
"30087708","Mutations in NOTCH1 and nucleotide excision repair genes are correlated with prognosis of hepatitis B virus-associated hepatocellular carcinoma","Su WH, Jou YS, Zhang JH, Ho CM, Tai DI.","J Cancer. 2018 Jun 23;9(15):2678-2686. doi: 10.7150/jca.25438. eCollection 2018.","Su WH","J Cancer","2018","2018/08/09","PMC6072809","","10.7150/jca.25438"
"29874824","Changing Trends in Computational Drug Repositioning","Yella JK, Yaddanapudi S, Wang Y, Jegga AG.","Pharmaceuticals (Basel). 2018 Jun 5;11(2):57. doi: 10.3390/ph11020057.","Yella JK","Pharmaceuticals (Basel)","2018","2018/06/08","PMC6027196","","10.3390/ph11020057"
"29805488","Potential mechanism and drug candidates for sepsis-induced acute lung injury","Xu C, Guo Z, Zhao C, Zhang X, Wang Z.","Exp Ther Med. 2018 Jun;15(6):4689-4696. doi: 10.3892/etm.2018.6001. Epub 2018 Mar 28.","Xu C","Exp Ther Med","2018","2018/05/29","PMC5952104","","10.3892/etm.2018.6001"
"29848362","PanDrugs: a novel method to prioritize anticancer drug treatments according to individual genomic data","Piñeiro-Yáñez E, Reboiro-Jato M, Gómez-López G, Perales-Patón J, Troulé K, Rodríguez JM, Tejero H, Shimamura T, López-Casas PP, Carretero J, Valencia A, Hidalgo M, Glez-Peña D, Al-Shahrour F.","Genome Med. 2018 May 31;10(1):41. doi: 10.1186/s13073-018-0546-1.","Piñeiro-Yáñez E","Genome Med","2018","2018/06/01","PMC5977747","","10.1186/s13073-018-0546-1"
"29802317","Blood lipid-related low-frequency variants in LDLR and PCSK9 are associated with onset age and risk of myocardial infarction in Japanese","Tajima T, Morita H, Ito K, Yamazaki T, Kubo M, Komuro I, Momozawa Y.","Sci Rep. 2018 May 25;8(1):8107. doi: 10.1038/s41598-018-26453-x.","Tajima T","Sci Rep","2018","2018/05/27","PMC5970143","","10.1038/s41598-018-26453-x"
"29783934","The impact of pharmacokinetic gene profiles across human cancers","Zimmermann MT, Therneau TM, Kocher JA.","BMC Cancer. 2018 May 21;18(1):577. doi: 10.1186/s12885-018-4345-2.","Zimmermann MT","BMC Cancer","2018","2018/05/23","PMC5963084","","10.1186/s12885-018-4345-2"
"29272339","Personal Cancer Genome Reporter: variant interpretation report for precision oncology","Nakken S, Fournous G, Vodák D, Aasheim LB, Myklebost O, Hovig E.","Bioinformatics. 2018 May 15;34(10):1778-1780. doi: 10.1093/bioinformatics/btx817.","Nakken S","Bioinformatics","2018","2017/12/23","PMC5946881","","10.1093/bioinformatics/btx817"
"29758010","Combined Transcriptomics, Proteomics and Bioinformatics Identify Drug Targets in Spinal Cord Injury","Tica J, Bradbury EJ, Didangelos A.","Int J Mol Sci. 2018 May 14;19(5):1461. doi: 10.3390/ijms19051461.","Tica J","Int J Mol Sci","2018","2018/05/15","PMC5983596","","10.3390/ijms19051461"
"29764369","VAReporter: variant reporter for cancer research of massive parallel sequencing","Huang PJ, Lee CC, Chiu LY, Huang KY, Yeh YM, Yang CY, Chiu CH, Tang P.","BMC Genomics. 2018 May 9;19(Suppl 2):86. doi: 10.1186/s12864-018-4468-5.","Huang PJ","BMC Genomics","2018","2018/05/17","PMC5954270","","10.1186/s12864-018-4468-5"
"29741693","Genomics and electronic health record systems","Ohno-Machado L, Kim J, Gabriel RA, Kuo GM, Hogarth MA.","Hum Mol Genet. 2018 May 1;27(R1):R48-R55. doi: 10.1093/hmg/ddy104.","Ohno-Machado L","Hum Mol Genet","2018","2018/05/10","PMC5946823","","10.1093/hmg/ddy104"
"29700475","Genome-wide association analyses identify 44 risk variants and refine the genetic architecture of major depression","Wray NR, Ripke S, Mattheisen M, Trzaskowski M, Byrne EM, Abdellaoui A, Adams MJ, Agerbo E, Air TM, Andlauer TMF, Bacanu SA, Bækvad-Hansen M, Beekman AFT, Bigdeli TB, Binder EB, Blackwood DRH, Bryois J, Buttenschøn HN, Bybjerg-Grauholm J, Cai N, Castelao E, Christensen JH, Clarke TK, Coleman JIR, Colodro-Conde L, Couvy-Duchesne B, Craddock N, Crawford GE, Crowley CA, Dashti HS, Davies G, Deary IJ, Degenhardt F, Derks EM, Direk N, Dolan CV, Dunn EC, Eley TC, Eriksson N, Escott-Price V, Kiadeh FHF, Finucane HK, Forstner AJ, Frank J, Gaspar HA, Gill M, Giusti-Rodríguez P, Goes FS, Gordon SD, Grove J, Hall LS, Hannon E, Hansen CS, Hansen TF, Herms S, Hickie IB, Hoffmann P, Homuth G, Horn C, Hottenga JJ, Hougaard DM, Hu M, Hyde CL, Ising M, Jansen R, Jin F, Jorgenson E, Knowles JA, Kohane IS, Kraft J, Kretzschmar WW, Krogh J, Kutalik Z, Lane JM, Li Y, Li Y, Lind PA, Liu X, Lu L, MacIntyre DJ, MacKinnon DF, Maier RM, Maier W, Marchini J, Mbarek H, McGrath P, McGuffin P, Medland SE, Mehta D, Middeldorp CM, Mihailov E, Milaneschi Y, Milani L, Mill J, Mondimore FM, Montgomery GW, Mostafavi S, Mullins N, Nauck M, Ng B, et al.","Nat Genet. 2018 May;50(5):668-681. doi: 10.1038/s41588-018-0090-3. Epub 2018 Apr 26.","Wray NR","Nat Genet","2018","2018/04/28","PMC5934326","NIHMS943355","10.1038/s41588-018-0090-3"
